===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 2000
INPUT FILE = chr1_LD_pruned_bayenv
SEED = -83556

num_alleles = 166722.000000
number of loci = 83361
VAR-COVAR MATRIX: ITER = 500
2.650842e-01	2.649195e-01	2.462816e-01	2.641392e-01	2.511153e-01	2.755584e-01	2.668146e-01	2.634233e-01	2.691045e-01	2.580751e-01	2.712282e-01	2.716128e-01	2.602228e-01	2.637068e-01	2.863067e-01	2.691304e-01	
2.649195e-01	2.756887e-01	2.515389e-01	2.694026e-01	2.559380e-01	2.807969e-01	2.715388e-01	2.682923e-01	2.736404e-01	2.624975e-01	2.758092e-01	2.760303e-01	2.645141e-01	2.685667e-01	2.898633e-01	2.746275e-01	
2.462816e-01	2.515389e-01	2.397609e-01	2.505829e-01	2.378661e-01	2.605252e-01	2.518221e-01	2.500233e-01	2.542669e-01	2.446536e-01	2.569026e-01	2.562721e-01	2.462558e-01	2.492813e-01	2.677014e-01	2.557630e-01	
2.641392e-01	2.694026e-01	2.505829e-01	2.706810e-01	2.545337e-01	2.788690e-01	2.700795e-01	2.666886e-01	2.719974e-01	2.613881e-01	2.750279e-01	2.747176e-01	2.638497e-01	2.673350e-01	2.885729e-01	2.728517e-01	
2.511153e-01	2.559380e-01	2.378661e-01	2.545337e-01	2.448645e-01	2.648111e-01	2.564407e-01	2.534443e-01	2.586206e-01	2.484376e-01	2.614458e-01	2.607945e-01	2.507339e-01	2.540875e-01	2.739483e-01	2.590629e-01	
2.755584e-01	2.807969e-01	2.605252e-01	2.788690e-01	2.648111e-01	2.990708e-01	2.813942e-01	2.788998e-01	2.843353e-01	2.723879e-01	2.868030e-01	2.861880e-01	2.746203e-01	2.783625e-01	3.008117e-01	2.848480e-01	
2.668146e-01	2.715388e-01	2.518221e-01	2.700795e-01	2.564407e-01	2.813942e-01	2.755427e-01	2.690398e-01	2.743078e-01	2.634414e-01	2.771525e-01	2.771598e-01	2.657281e-01	2.692519e-01	2.913864e-01	2.751973e-01	
2.634233e-01	2.682923e-01	2.500233e-01	2.666886e-01	2.534443e-01	2.788998e-01	2.690398e-01	2.710108e-01	2.736114e-01	2.611134e-01	2.748955e-01	2.742975e-01	2.628351e-01	2.665859e-01	2.877474e-01	2.737733e-01	
2.691045e-01	2.736404e-01	2.542669e-01	2.719974e-01	2.586206e-01	2.843353e-01	2.743078e-01	2.736114e-01	2.854264e-01	2.663792e-01	2.803207e-01	2.802988e-01	2.676797e-01	2.724082e-01	2.951767e-01	2.792279e-01	
2.580751e-01	2.624975e-01	2.446536e-01	2.613881e-01	2.484376e-01	2.723879e-01	2.634414e-01	2.611134e-01	2.663792e-01	2.587979e-01	2.695721e-01	2.683134e-01	2.581793e-01	2.611729e-01	2.817391e-01	2.668555e-01	
2.712282e-01	2.758092e-01	2.569026e-01	2.750279e-01	2.614458e-01	2.868030e-01	2.771525e-01	2.748955e-01	2.803207e-01	2.695721e-01	2.876043e-01	2.822656e-01	2.722321e-01	2.750524e-01	2.961496e-01	2.808485e-01	
2.716128e-01	2.760303e-01	2.562721e-01	2.747176e-01	2.607945e-01	2.861880e-01	2.771598e-01	2.742975e-01	2.802988e-01	2.683134e-01	2.822656e-01	2.859742e-01	2.702970e-01	2.746110e-01	2.976256e-01	2.797067e-01	
2.602228e-01	2.645141e-01	2.462558e-01	2.638497e-01	2.507339e-01	2.746203e-01	2.657281e-01	2.628351e-01	2.676797e-01	2.581793e-01	2.722321e-01	2.702970e-01	2.637097e-01	2.634297e-01	2.832530e-01	2.685819e-01	
2.637068e-01	2.685667e-01	2.492813e-01	2.673350e-01	2.540875e-01	2.783625e-01	2.692519e-01	2.665859e-01	2.724082e-01	2.611729e-01	2.750524e-01	2.746110e-01	2.634297e-01	2.697787e-01	2.886217e-01	2.721533e-01	
2.863067e-01	2.898633e-01	2.677014e-01	2.885729e-01	2.739483e-01	3.008117e-01	2.913864e-01	2.877474e-01	2.951767e-01	2.817391e-01	2.961496e-01	2.976256e-01	2.832530e-01	2.886217e-01	3.290235e-01	2.935453e-01	
2.691304e-01	2.746275e-01	2.557630e-01	2.728517e-01	2.590629e-01	2.848480e-01	2.751973e-01	2.737733e-01	2.792279e-01	2.668555e-01	2.808485e-01	2.797067e-01	2.685819e-01	2.721533e-01	2.935453e-01	2.874953e-01	

VAR-COVAR MATRIX: ITER = 1000
2.594527e-01	2.625017e-01	2.431562e-01	2.612111e-01	2.481069e-01	2.730020e-01	2.632032e-01	2.610465e-01	2.667812e-01	2.551701e-01	2.695676e-01	2.687050e-01	2.580036e-01	2.611544e-01	2.838876e-01	2.669070e-01	
2.625017e-01	2.693848e-01	2.479238e-01	2.661779e-01	2.527631e-01	2.780982e-01	2.680240e-01	2.658873e-01	2.715232e-01	2.597932e-01	2.744070e-01	2.734660e-01	2.625873e-01	2.659534e-01	2.885418e-01	2.719931e-01	
2.431562e-01	2.479238e-01	2.315765e-01	2.466051e-01	2.340628e-01	2.575520e-01	2.480802e-01	2.465323e-01	2.515700e-01	2.408496e-01	2.544281e-01	2.532500e-01	2.433398e-01	2.462252e-01	2.668338e-01	2.522266e-01	
2.612111e-01	2.661779e-01	2.466051e-01	2.656112e-01	2.512950e-01	2.763878e-01	2.664491e-01	2.643010e-01	2.699200e-01	2.583892e-01	2.730509e-01	2.719561e-01	2.613240e-01	2.645016e-01	2.869786e-01	2.703262e-01	
2.481069e-01	2.527631e-01	2.340628e-01	2.512950e-01	2.396876e-01	2.624568e-01	2.530013e-01	2.510172e-01	2.564165e-01	2.453983e-01	2.593890e-01	2.582166e-01	2.481783e-01	2.512135e-01	2.725325e-01	2.567163e-01	
2.730020e-01	2.780982e-01	2.575520e-01	2.763878e-01	2.624568e-01	2.913914e-01	2.783785e-01	2.764765e-01	2.823062e-01	2.699999e-01	2.853190e-01	2.840889e-01	2.729600e-01	2.762636e-01	2.997697e-01	2.826361e-01	
2.632032e-01	2.680240e-01	2.480802e-01	2.664491e-01	2.530013e-01	2.783785e-01	2.694620e-01	2.661960e-01	2.718405e-01	2.601532e-01	2.749135e-01	2.739008e-01	2.630653e-01	2.662556e-01	2.890773e-01	2.722593e-01	
2.610465e-01	2.658873e-01	2.465323e-01	2.643010e-01	2.510172e-01	2.764765e-01	2.661960e-01	2.659318e-01	2.705825e-01	2.583879e-01	2.730904e-01	2.718899e-01	2.610776e-01	2.643240e-01	2.867456e-01	2.708039e-01	
2.667812e-01	2.715232e-01	2.515700e-01	2.699200e-01	2.564165e-01	2.823062e-01	2.718405e-01	2.705825e-01	2.783698e-01	2.639263e-01	2.788768e-01	2.778479e-01	2.665279e-01	2.701256e-01	2.933537e-01	2.765327e-01	
2.551701e-01	2.597932e-01	2.408496e-01	2.583892e-01	2.453983e-01	2.699999e-01	2.601532e-01	2.583879e-01	2.639263e-01	2.536099e-01	2.670520e-01	2.656635e-01	2.554361e-01	2.583869e-01	2.802924e-01	2.642351e-01	
2.695676e-01	2.744070e-01	2.544281e-01	2.730509e-01	2.593890e-01	2.853190e-01	2.749135e-01	2.730904e-01	2.788768e-01	2.670520e-01	2.835353e-01	2.806852e-01	2.701479e-01	2.731407e-01	2.959972e-01	2.792203e-01	
2.687050e-01	2.734660e-01	2.532500e-01	2.719561e-01	2.582166e-01	2.840889e-01	2.739008e-01	2.718899e-01	2.778479e-01	2.656635e-01	2.806852e-01	2.809521e-01	2.685085e-01	2.719796e-01	2.954182e-01	2.777821e-01	
2.580036e-01	2.625873e-01	2.433398e-01	2.613240e-01	2.481783e-01	2.729600e-01	2.630653e-01	2.610776e-01	2.665279e-01	2.554361e-01	2.701479e-01	2.685085e-01	2.594583e-01	2.612754e-01	2.831006e-01	2.669491e-01	
2.611544e-01	2.659534e-01	2.462252e-01	2.645016e-01	2.512135e-01	2.762636e-01	2.662556e-01	2.643240e-01	2.701256e-01	2.583869e-01	2.731407e-01	2.719796e-01	2.612754e-01	2.654858e-01	2.870576e-01	2.701677e-01	
2.838876e-01	2.885418e-01	2.668338e-01	2.869786e-01	2.725325e-01	2.997697e-01	2.890773e-01	2.867456e-01	2.933537e-01	2.802924e-01	2.959972e-01	2.954182e-01	2.831006e-01	2.870576e-01	3.166221e-01	2.930299e-01	
2.669070e-01	2.719931e-01	2.522266e-01	2.703262e-01	2.567163e-01	2.826361e-01	2.722593e-01	2.708039e-01	2.765327e-01	2.642351e-01	2.792203e-01	2.777821e-01	2.669491e-01	2.701677e-01	2.930299e-01	2.793537e-01	

VAR-COVAR MATRIX: ITER = 1500
2.507083e-01	2.546183e-01	2.346827e-01	2.532213e-01	2.400982e-01	2.652515e-01	2.550261e-01	2.531522e-01	2.590718e-01	2.473764e-01	2.619904e-01	2.607287e-01	2.502913e-01	2.534074e-01	2.768079e-01	2.591136e-01	
2.546183e-01	2.601065e-01	2.391074e-01	2.579322e-01	2.445553e-01	2.701503e-01	2.597098e-01	2.578223e-01	2.637741e-01	2.519142e-01	2.667562e-01	2.654579e-01	2.548375e-01	2.580571e-01	2.816974e-01	2.639527e-01	
2.346827e-01	2.391074e-01	2.210685e-01	2.377550e-01	2.253346e-01	2.490455e-01	2.393270e-01	2.377271e-01	2.431886e-01	2.322459e-01	2.459894e-01	2.446926e-01	2.349187e-01	2.378184e-01	2.596423e-01	2.434085e-01	
2.532213e-01	2.579322e-01	2.377550e-01	2.568863e-01	2.431294e-01	2.685513e-01	2.581968e-01	2.563178e-01	2.622460e-01	2.504856e-01	2.652972e-01	2.639464e-01	2.534513e-01	2.565957e-01	2.801086e-01	2.623890e-01	
2.400982e-01	2.445553e-01	2.253346e-01	2.431294e-01	2.309681e-01	2.546555e-01	2.448054e-01	2.430284e-01	2.486848e-01	2.374936e-01	2.515802e-01	2.502629e-01	2.403053e-01	2.433048e-01	2.656639e-01	2.487921e-01	
2.652515e-01	2.701503e-01	2.490455e-01	2.685513e-01	2.546555e-01	2.821747e-01	2.704257e-01	2.685626e-01	2.747399e-01	2.623839e-01	2.778570e-01	2.764180e-01	2.654365e-01	2.687306e-01	2.932919e-01	2.748617e-01	
2.550261e-01	2.597098e-01	2.393270e-01	2.581968e-01	2.448054e-01	2.704257e-01	2.604835e-01	2.580966e-01	2.640611e-01	2.522050e-01	2.671041e-01	2.657769e-01	2.551716e-01	2.583409e-01	2.820583e-01	2.642001e-01	
2.531522e-01	2.578223e-01	2.377271e-01	2.563178e-01	2.430284e-01	2.685626e-01	2.580966e-01	2.569570e-01	2.624493e-01	2.504681e-01	2.652864e-01	2.639045e-01	2.533516e-01	2.565213e-01	2.800242e-01	2.625291e-01	
2.590718e-01	2.637741e-01	2.431886e-01	2.622460e-01	2.486848e-01	2.747399e-01	2.640611e-01	2.624493e-01	2.692592e-01	2.562872e-01	2.714088e-01	2.700543e-01	2.591862e-01	2.625146e-01	2.866130e-01	2.685889e-01	
2.473764e-01	2.519142e-01	2.322459e-01	2.504856e-01	2.374936e-01	2.623839e-01	2.522050e-01	2.504681e-01	2.562872e-01	2.452226e-01	2.592855e-01	2.578614e-01	2.476626e-01	2.506791e-01	2.736545e-01	2.563938e-01	
2.619904e-01	2.667562e-01	2.459894e-01	2.652972e-01	2.515802e-01	2.778570e-01	2.671041e-01	2.652864e-01	2.714088e-01	2.592855e-01	2.751461e-01	2.730740e-01	2.623737e-01	2.655272e-01	2.897009e-01	2.715273e-01	
2.607287e-01	2.654579e-01	2.446926e-01	2.639464e-01	2.502629e-01	2.764180e-01	2.657769e-01	2.639045e-01	2.700543e-01	2.578614e-01	2.730740e-01	2.722726e-01	2.608655e-01	2.641604e-01	2.884276e-01	2.700502e-01	
2.502913e-01	2.548375e-01	2.349187e-01	2.534513e-01	2.403053e-01	2.654365e-01	2.551716e-01	2.533516e-01	2.591862e-01	2.476626e-01	2.623737e-01	2.608655e-01	2.510881e-01	2.536398e-01	2.767738e-01	2.593326e-01	
2.534074e-01	2.580571e-01	2.378184e-01	2.565957e-01	2.433048e-01	2.687306e-01	2.583409e-01	2.565213e-01	2.625146e-01	2.506791e-01	2.655272e-01	2.641604e-01	2.536398e-01	2.572422e-01	2.803460e-01	2.625429e-01	
2.768079e-01	2.816974e-01	2.596423e-01	2.801086e-01	2.656639e-01	2.932919e-01	2.820583e-01	2.800242e-01	2.866130e-01	2.736545e-01	2.897009e-01	2.884276e-01	2.767738e-01	2.803460e-01	3.075305e-01	2.865259e-01	
2.591136e-01	2.639527e-01	2.434085e-01	2.623890e-01	2.487921e-01	2.748617e-01	2.642001e-01	2.625291e-01	2.685889e-01	2.563938e-01	2.715273e-01	2.700502e-01	2.593326e-01	2.625429e-01	2.865259e-01	2.696004e-01	

VAR-COVAR MATRIX: ITER = 2000
2.355582e-01	2.394978e-01	2.198928e-01	2.380356e-01	2.253654e-01	2.497302e-01	2.397962e-01	2.379984e-01	2.438035e-01	2.324310e-01	2.465152e-01	2.453314e-01	2.352892e-01	2.383786e-01	2.616577e-01	2.436799e-01	
2.394978e-01	2.442516e-01	2.239288e-01	2.423961e-01	2.294825e-01	2.542924e-01	2.441677e-01	2.423412e-01	2.482322e-01	2.366653e-01	2.510016e-01	2.497851e-01	2.395618e-01	2.427249e-01	2.663745e-01	2.481528e-01	
2.198928e-01	2.239288e-01	2.059190e-01	2.225452e-01	2.106654e-01	2.334935e-01	2.241599e-01	2.225284e-01	2.279390e-01	2.173027e-01	2.304826e-01	2.293438e-01	2.199500e-01	2.228400e-01	2.446053e-01	2.278747e-01	
2.380356e-01	2.423961e-01	2.225452e-01	2.411664e-01	2.280549e-01	2.527073e-01	2.426498e-01	2.408353e-01	2.466947e-01	2.352053e-01	2.494723e-01	2.482452e-01	2.381013e-01	2.412292e-01	2.647316e-01	2.466029e-01	
